L.x,F.x,R.x,N.x,T.x,country,ID_fine,ID,plot.x,div.x,rich.x,L.y,F.y,R.y,N.y,T.y,div.y,rich.y,n_nh4,n_no3,ID_site,latitude,longitude,survey_year,code_country,sum_canopy,mean_temp,mean_summer_temp,mean_winter_temp,mean_precip,n,p,N.P,species_name,grp_tree_species,ID_siteplot
5.823529411764706,4.705882352941177,0.5294117647058822,0.5294117647058822,5.88235294117647,France,1995_1_11_32,1995_1_11,32,0.44375728426014843,3,4,6,2.5,2.5,2.5,0.6931471805599453,2,NA,NA,1_11,46.4005,2.4337,1995,1,NA,10.3,17.4,3.1,780,29.8,1.08,27.59259259259259,Carpinus betulus,broadleaves,1_11_32
5.428571428571429,4.523809523809524,0.7619047619047619,0.857142857142857,5.809523809523809,France,1995_1_11_33,1995_1_11,33,1.1102008655075586,7,4,6,2,3,2,0,1,NA,NA,1_11,46.4005,2.4337,1995,1,NA,10.3,17.4,3.1,780,29.8,1.08,27.59259259259259,Quercus petraea,broadleaves,1_11_33
5.232558139534884,4.72093023255814,1.3953488372093024,1.3488372093023255,5.883720930232559,France,1995_1_11_34,1995_1_11,34,1.0721701515885687,6,4,6,2,3,2,0,1,NA,NA,1_11,46.4005,2.4337,1995,1,NA,10.3,17.4,3.1,780,29.8,1.08,27.59259259259259,Quercus petraea,broadleaves,1_11_34
5.566037735849057,4.339622641509434,1.7358490566037736,1.8113207547169812,4.188679245283019,France,1995_1_11_35,1995_1_11,35,1.4849585629699382,8,4,6,2.571428571428571,3.2857142857142856,2.571428571428571,0.5982695885852573,2,NA,NA,1_11,46.4005,2.4337,1995,1,NA,10.3,17.4,3.1,780,29.8,1.08,27.59259259259259,Quercus petraea,broadleaves,1_11_35
5.4,4.4,1.9000000000000001,1.8,5.3999999999999995,France,1995_1_11_36,1995_1_11,36,1.2275294114572126,5,4,6,2,3,2,0,1,NA,NA,1_11,46.4005,2.4337,1995,1,NA,10.3,17.4,3.1,780,29.8,1.08,27.59259259259259,Quercus petraea,broadleaves,1_11_36
5.468085106382979,4.361702127659575,1.702127659574468,1.7446808510638299,6,France,1995_1_11_37,1995_1_11,37,1.136024527295249,5,4.5,5,3.5,2,1.5,0.6931471805599453,2,NA,NA,1_11,46.4005,2.4337,1995,1,NA,10.3,17.4,3.1,780,29.8,1.08,27.59259259259259,Quercus petraea,broadleaves,1_11_37
5.4,4.95,1.05,1.05,5.7,France,1995_1_11_38,1995_1_11,38,0.9646946227273334,6,4,6,2,3,2,0,1,NA,NA,1_11,46.4005,2.4337,1995,1,NA,10.3,17.4,3.1,780,29.8,1.08,27.59259259259259,Quercus petraea,broadleaves,1_11_38
5.296296296296296,3.7777777777777777,2.962962962962962,3.1111111111111107,3.851851851851851,France,1995_1_12_11,1995_1_12,11,2.093639278847631,9,4.777777777777778,5.111111111111112,3.4444444444444446,3.1666666666666665,2.888888888888889,1.6881741707394666,6,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_11
4.541666666666666,3.6666666666666665,3.0416666666666665,3.041666666666667,3.125,France,1995_1_12_12,1995_1_12,12,2.1031188448404357,9,4.800000000000001,5.1,3.5,3.6499999999999995,2.8000000000000003,1.8444397270569681,7,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_12
4.65,3.85,2.6500000000000004,2.95,2.6,France,1995_1_12_13,1995_1_12,13,1.8444397270569681,7,4.434782608695652,5.565217391304349,2.847826086956522,3.195652173913044,2.739130434782609,1.1701808821941964,6,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_13
3.764705882352941,4.529411764705882,2,2.235294117647059,2.3529411764705883,France,1995_1_12_14,1995_1_12,14,1.8705688894156371,7,4.75,5.375,3.875,3.5625,3.5,1.506759834258489,5,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_14
4.470588235294118,3.705882352941177,3.2941176470588234,3.4117647058823533,3.058823529411765,France,1995_1_12_15,1995_1_12,15,1.8705688894156371,7,4.9565217391304355,5.217391304347826,3.6086956521739126,3.3043478260869565,3.5652173913043477,1.844766123277364,7,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_15
5.6000000000000005,2.8,3,3.2000000000000006,3.8,France,1995_1_12_16,1995_1_12,16,1.6094379124341005,5,4.533333333333333,5.066666666666666,3.0666666666666664,2.9999999999999996,2.8,1.709472776584213,6,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_16
5.176470588235294,3.235294117647059,2.7058823529411766,2.5882352941176467,3.647058823529412,France,1995_1_12_17,1995_1_12,17,1.8705688894156371,7,4.11764705882353,4.470588235294118,3.058823529411765,3.3529411764705883,2.7058823529411766,1.8705688894156371,7,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_17
4.857142857142857,3.6666666666666665,2.571428571428572,2.666666666666666,3.5238095238095237,France,1995_1_12_18,1995_1_12,18,2.1332107971934406,9,4.923076923076923,5.230769230769232,3.8461538461538463,3.461538461538462,3.384615384615385,1.519382664642301,5,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_18
5.333333333333334,3.259259259259259,2.703703703703704,3,3.740740740740741,France,1995_1_12_21,1995_1_12,21,2.433006216578799,12,4.777777777777778,5.111111111111112,3.4444444444444446,3.1666666666666665,2.888888888888889,1.6881741707394666,6,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_21
5.571428571428571,3.809523809523809,1.9682539682539681,2.7539682539682535,3.4126984126984126,France,1995_1_12_22,1995_1_12,22,2.0633701808623104,15,4.800000000000001,5.1,3.5,3.6499999999999995,2.8000000000000003,1.8444397270569681,7,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_22
5.255813953488373,2.593023255813954,1.662790697674419,3.1511627906976747,2.488372093023256,France,1995_1_12_23,1995_1_12,23,1.765317332148514,12,4.434782608695652,5.565217391304349,2.847826086956522,3.195652173913044,2.739130434782609,1.1701808821941964,6,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_23
6.503267973856208,6.281045751633986,0.4509803921568628,2.163398692810457,0.43137254901960786,France,1995_1_12_24,1995_1_12,24,0.8989984080773528,12,4.75,5.375,3.875,3.5625,3.5,1.506759834258489,5,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_24
4.389830508474577,4.59322033898305,3.016949152542373,3.2542372881355934,3.1525423728813555,France,1995_1_12_25,1995_1_12,25,1.929763827880739,14,4.9565217391304355,5.217391304347826,3.6086956521739126,3.3043478260869565,3.5652173913043477,1.844766123277364,7,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_25
5.898989898989899,0.9191919191919192,2.7676767676767673,2.9696969696969693,4.414141414141414,France,1995_1_12_26,1995_1_12,26,1.063705222181019,10,4.533333333333333,5.066666666666666,3.0666666666666664,2.9999999999999996,2.8,1.709472776584213,6,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_26
5.603174603174604,1.7777777777777777,2.46031746031746,2.6666666666666665,4.031746031746032,France,1995_1_12_27,1995_1_12,27,1.9422753710509741,13,4.11764705882353,4.470588235294118,3.058823529411765,3.3529411764705883,2.7058823529411766,1.8705688894156371,7,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_27
5.454545454545454,5.1931818181818175,2.193181818181818,2.9431818181818183,2.693181818181818,France,1995_1_12_28,1995_1_12,28,1.8336678227265093,13,4.923076923076923,5.230769230769232,3.8461538461538463,3.461538461538462,3.384615384615385,1.519382664642301,5,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_28
5.652173913043478,3.391304347826087,2.4782608695652173,2.9130434782608696,4.391304347826087,France,1995_1_12_31,1995_1_12,31,2.2431533980052576,10,4.777777777777778,5.111111111111112,3.4444444444444446,3.1666666666666665,2.888888888888889,1.6881741707394666,6,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_31
5.580645161290324,3.870967741935484,1.9354838709677418,2.75,3.467741935483871,France,1995_1_12_32,1995_1_12,32,2.013825250071849,14,4.800000000000001,5.1,3.5,3.6499999999999995,2.8000000000000003,1.8444397270569681,7,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_32
5.360655737704918,2.0163934426229506,2.3442622950819674,2.80327868852459,3.5081967213114758,France,1995_1_12_33,1995_1_12,33,1.8605813227743722,12,4.434782608695652,5.565217391304349,2.847826086956522,3.195652173913044,2.739130434782609,1.1701808821941964,6,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_33
6.3861386138613865,5.950495049504951,0.6831683168316833,2.2871287128712874,0.6534653465346535,France,1995_1_12_34,1995_1_12,34,1.1399092046776613,11,4.75,5.375,3.875,3.5625,3.5,1.506759834258489,5,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_34
4.368421052631578,4.578947368421051,2.947368421052632,3.2280701754385963,3.263157894736842,France,1995_1_12_35,1995_1_12,35,1.8442381277581648,13,4.9565217391304355,5.217391304347826,3.6086956521739126,3.3043478260869565,3.5652173913043477,1.844766123277364,7,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_35
5.814814814814815,1.6851851851851851,2.574074074074074,2.9444444444444446,3.9259259259259256,France,1995_1_12_36,1995_1_12,36,1.6216810631930725,10,4.533333333333333,5.066666666666666,3.0666666666666664,2.9999999999999996,2.8,1.709472776584213,6,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_36
5.483333333333333,1.8666666666666667,2.533333333333333,2.75,4.233333333333333,France,1995_1_12_37,1995_1_12,37,1.8944571591320245,13,4.11764705882353,4.470588235294118,3.058823529411765,3.3529411764705883,2.7058823529411766,1.8705688894156371,7,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_37
5.422222222222222,5.077777777777777,2.144444444444444,2.8777777777777778,2.7666666666666666,France,1995_1_12_38,1995_1_12,38,1.8994856077161626,14,4.923076923076923,5.230769230769232,3.8461538461538463,3.461538461538462,3.384615384615385,1.519382664642301,5,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_38
6.0567375886524815,5.858156028368795,1.1347517730496455,2.524822695035461,2.1773049645390072,France,1995_1_12_51,1995_1_12,51,1.6216205775928558,14,4.471698113207546,5.433962264150944,3.9056603773584904,3.509433962264151,3.4339622641509435,1.4849585629699382,8,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_51
5.1861702127659575,4.260638297872341,2.2606382978723407,2.973404255319149,3.7553191489361706,France,1995_1_12_52,1995_1_12,52,2.2851386928933306,18,4.440000000000001,5.52,2.9,3.1,2.64,1.4107875578320437,8,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_52
4.850427350427349,4.192307692307692,1.1923076923076923,2.034188034188034,3.5042735042735047,France,1995_1_12_53,1995_1_12,53,2.1138881980355917,17,4.309090909090909,5.236363636363636,2.7454545454545456,3.1636363636363636,2.618181818181818,1.5871702408329142,9,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_53
5.049689440993789,3.8819875776397517,1.670807453416149,2.8633540372670803,2.7204968944099375,France,1995_1_12_54,1995_1_12,54,2.2275535047405484,17,4.615384615384615,5.442307692307692,4.1923076923076925,3.730769230769231,3.75,1.3433403712801475,6,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_54
4.53932584269663,4.337078651685393,2.8202247191011236,3.179775280898877,3.101123595505618,France,1995_1_12_55,1995_1_12,55,2.41937021201036,17,4.333333333333333,5.4035087719298245,2.7368421052631575,3.0701754385964914,2.526315789473684,1.6834853677802428,10,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_55
5.452054794520547,2.6575342465753424,2.5205479452054798,2.8904109589041096,4.328767123287671,France,1995_1_12_56,1995_1_12,56,2.170616721822416,15,4,4.823529411764706,2.588235294117647,3.3529411764705883,2.7058823529411766,1.8705688894156371,7,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_56
4.796875,3.1875,2.7421875,3.125,3.7890625,France,1995_1_12_57,1995_1_12,57,2.5315584844546692,21,4.2075471698113205,5.283018867924529,2.660377358490566,3.169811320754717,2.6037735849056602,1.4849585629699382,8,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_57
5.6000000000000005,5.279999999999999,1.84,2.813333333333333,2.0666666666666664,France,1995_1_12_58,1995_1_12,58,2.2356906085774297,16,4.75,5.25,3.5833333333333335,3.2916666666666665,3.166666666666667,2.1031188448404357,9,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_58
6.038461538461538,5.352564102564102,0.9615384615384616,2.7243589743589745,1.3205128205128203,France,1995_1_12_61,1995_1_12,61,1.887880290651841,17,4.524590163934426,5.459016393442623,3.9999999999999996,3.5573770491803276,3.5573770491803276,1.7103697273851663,9,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_61
5.553191489361702,3.00531914893617,2.180851063829787,2.813829787234042,3.8085106382978724,France,1995_1_12_62,1995_1_12,62,2.0625567096372626,19,4.340425531914893,5.617021276595745,2.765957446808511,3.1063829787234045,2.5531914893617023,1.3309800021620903,8,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_62
5.070422535211267,3.544600938967136,1.6854460093896713,2.5305164319248825,2.9295774647887325,France,1995_1_12_63,1995_1_12,63,2.2721059969088615,15,4.211538461538462,5.3076923076923075,2.6153846153846154,3.1730769230769234,2.5384615384615383,1.5195501274097927,9,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_63
5.185714285714286,3.6357142857142857,1.7,2.8499999999999996,2.3642857142857143,France,1995_1_12_64,1995_1_12,64,2.311257813082048,19,4.666666666666666,5.444444444444445,3.777777777777778,3.388888888888889,3.444444444444444,1.6881741707394666,6,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_64
4.538461538461539,4.293706293706293,2.2097902097902096,3.2447552447552455,3.1538461538461537,France,1995_1_12_65,1995_1_12,65,2.3410632279181836,19,4.333333333333333,5.4035087719298245,2.7368421052631575,3.0701754385964914,2.526315789473684,1.6834853677802428,10,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_65
5.7333333333333325,3.8380952380952387,1.8285714285714285,2.7904761904761903,3.2190476190476187,France,1995_1_12_66,1995_1_12,66,2.19519145185485,17,4.588235294117648,5.176470588235294,3.4117647058823533,3.1176470588235294,3.058823529411765,1.8705688894156371,7,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_66
5.275862068965518,3.318965517241379,2.1336206896551726,3.0387931034482762,3.474137931034483,France,1995_1_12_67,1995_1_12,67,2.1219696950563436,19,4.269230769230769,5.346153846153846,2.5576923076923075,3.134615384615384,2.6538461538461537,1.5195501274097927,9,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_67
5.715116279069768,5.459302325581396,1.0232558139534884,2.7383720930232562,1.9186046511627908,France,1995_1_12_68,1995_1_12,68,1.849388325221692,17,4.7272727272727275,5.181818181818182,3.6363636363636362,3.2272727272727275,3.1818181818181817,1.9813994855828456,8,NA,NA,1_12,48.1754,4.2736,1995,1,NA,10.3,17.7,2.6,684,25,1.27,19.68503937007874,Quercus petraea,broadleaves,1_12_68
5.488372093023256,1.6046511627906976,2.1860465116279073,2.3255813953488373,4.627906976744185,France,1995_1_13_11,1995_1_13,11,1.0721701515885687,6,3.454545454545455,4.727272727272727,2.7272727272727275,3.7272727272727275,2.7272727272727275,1.2882523050229002,4,NA,NA,1_13,47.1517,2.0729,1995,1,NA,11.2,18.3,3.8,689,26.6,1.07,24.85981308411215,Quercus petraea,broadleaves,1_13_11
5.886792452830189,5.754716981132076,0.8490566037735849,2.0754716981132075,1.9245283018867925,France,1995_1_13_12,1995_1_13,12,1.4849585629699382,8,4.625,5.5,3,3.3125,3.375,1.506759834258489,5,NA,NA,1_13,47.1517,2.0729,1995,1,NA,11.2,18.3,3.8,689,26.6,1.07,24.85981308411215,Quercus petraea,broadleaves,1_13_12
5.105263157894736,1.8771929824561404,2.7719298245614037,2.824561403508772,4.491228070175438,France,1995_1_13_13,1995_1_13,13,1.8442381277581648,13,4.222222222222222,6.222222222222222,2.2222222222222223,3,2.6666666666666665,0.9950269901795212,3,NA,NA,1_13,47.1517,2.0729,1995,1,NA,11.2,18.3,3.8,689,26.6,1.07,24.85981308411215,Quercus petraea,broadleaves,1_13_13
3.827586206896552,4.103448275862069,1.2413793103448274,1.5517241379310347,3.862068965517241,France,1995_1_13_14,1995_1_13,14,2.2002051674226553,10,2.7142857142857144,3.5714285714285716,1.857142857142857,3.3571428571428568,1.2857142857142856,1.2914167691452025,4,NA,NA,1_13,47.1517,2.0729,1995,1,NA,11.2,18.3,3.8,689,26.6,1.07,24.85981308411215,Quercus petraea,broadleaves,1_13_14
4.125,3.291666666666667,1.875,2.25,3.625,France,1995_1_13_15,1995_1_13,15,2.1031188448404357,9,2.3333333333333335,3.5,1.5,3.5833333333333335,1.5,1.0281838593329258,3,NA,NA,1_13,47.1517,2.0729,1995,1,NA,11.2,18.3,3.8,689,26.6,1.07,24.85981308411215,Quercus petraea,broadleaves,1_13_15
5.6415094339622645,5.188679245283019,1.1698113207547172,2.264150943396227,1.8679245283018868,France,1995_1_13_16,1995_1_13,16,1.4849585629699382,8,4.333333333333333,5.333333333333333,3.333333333333333,3,2,1.0986122886681096,3,NA,NA,1_13,47.1517,2.0729,1995,1,NA,11.2,18.3,3.8,689,26.6,1.07,24.85981308411215,Quercus petraea,broadleaves,1_13_16
4,3.7,1.8,2.1,3.7,France,1995_1_13_17,1995_1_13,17,2.3025850929940455,10,4,6,2.888888888888889,3.2222222222222223,2.888888888888889,0.9950269901795212,3,NA,NA,1_13,47.1517,2.0729,1995,1,NA,11.2,18.3,3.8,689,26.6,1.07,24.85981308411215,Quercus petraea,broadleaves,1_13_17
3.5301204819277108,3.0963855421686746,1.5903614457831325,1.6265060240963856,3.1204819277108435,France,1995_1_13_18,1995_1_13,18,1.602472065257798,9,4.444444444444445,5.555555555555555,3.7777777777777777,3.8888888888888893,3.3333333333333335,0.9950269901795212,3,NA,NA,1_13,47.1517,2.0729,1995,1,NA,11.2,18.3,3.8,689,26.6,1.07,24.85981308411215,Quercus petraea,broadleaves,1_13_18
4.901960784313726,1.745098039215686,2.3137254901960786,2.3529411764705883,4.098039215686275,France,1995_1_13_21,1995_1_13,21,1.5558753209401242,10,3.454545454545455,4.727272727272727,2.7272727272727275,3.7272727272727275,2.7272727272727275,1.2882523050229002,4,NA,NA,1_13,47.1517,2.0729,1995,1,NA,11.2,18.3,3.8,689,26.6,1.07,24.85981308411215,Quercus petraea,broadleaves,1_13_21
5.927272727272726,5.836363636363636,1.0727272727272728,2.218181818181818,2.0363636363636366,France,1995_1_13_22,1995_1_13,22,1.5871702408329142,9,4.625,5.5,3,3.3125,3.375,1.506759834258489,5,NA,NA,1_13,47.1517,2.0729,1995,1,NA,11.2,18.3,3.8,689,26.6,1.07,24.85981308411215,Quercus petraea,broadleaves,1_13_22
5.105263157894736,1.8771929824561404,2.7719298245614037,2.824561403508772,4.491228070175438,France,1995_1_13_23,1995_1_13,23,1.8442381277581648,13,4.363636363636364,5.8181818181818175,2.545454545454546,2.8181818181818183,2.1818181818181817,1.2882523050229002,4,NA,NA,1_13,47.1517,2.0729,1995,1,NA,11.2,18.3,3.8,689,26.6,1.07,24.85981308411215,Quercus petraea,broadleaves,1_13_23
4.625,3.916666666666667,1.5,1.875,4.666666666666666,France,1995_1_13_24,1995_1_13,24,2.1031188448404357,9,2.7142857142857144,3.5714285714285716,1.857142857142857,3.3571428571428568,1.2857142857142856,1.2914167691452025,4,NA,NA,1_13,47.1517,2.0729,1995,1,NA,11.2,18.3,3.8,689,26.6,1.07,24.85981308411215,Quercus petraea,broadleaves,1_13_24
4.535714285714286,3.5357142857142856,2.321428571428571,2.4999999999999996,3.8928571428571423,France,1995_1_13_25,1995_1_13,25,2.3118106396602034,11,2.7142857142857144,3.5714285714285716,1.5714285714285714,3.5,1.857142857142857,1.2914167691452025,4,NA,NA,1_13,47.1517,2.0729,1995,1,NA,11.2,18.3,3.8,689,26.6,1.07,24.85981308411215,Quercus petraea,broadleaves,1_13_25
5.618181818181817,5,1.2363636363636363,2.290909090909091,1.8,France,1995_1_13_26,1995_1_13,26,1.5871702408329142,9,4.8,4.800000000000001,3.4000000000000004,3,2.8,1.6094379124341005,5,NA,NA,1_13,47.1517,2.0729,1995,1,NA,11.2,18.3,3.8,689,26.6,1.07,24.85981308411215,Quercus petraea,broadleaves,1_13_26
4,3.7,1.8,2.1,3.7,France,1995_1_13_27,1995_1_13,27,2.3025850929940455,10,4,6,2.888888888888889,3.2222222222222223,2.888888888888889,0.9950269901795212,3,NA,NA,1_13,47.1517,2.0729,1995,1,NA,11.2,18.3,3.8,689,26.6,1.07,24.85981308411215,Quercus petraea,broadleaves,1_13_27
5.245614035087719,2.052631578947368,2.631578947368421,2.6491228070175437,4.719298245614034,France,1995_1_13_28,1995_1_13,28,1.6834853677802428,10,4.444444444444445,5.555555555555555,3.7777777777777777,3.8888888888888893,3.3333333333333335,0.9950269901795212,3,NA,NA,1_13,47.1517,2.0729,1995,1,NA,11.2,18.3,3.8,689,26.6,1.07,24.85981308411215,Quercus petraea,broadleaves,1_13_28
5.176470588235294,1.745098039215686,2.588235294117647,2.549019607843137,4.333333333333334,France,1995_1_13_31,1995_1_13,31,1.5558753209401242,10,3.454545454545455,4.727272727272727,2.7272727272727275,3.7272727272727275,2.7272727272727275,1.2882523050229002,4,NA,NA,1_13,47.1517,2.0729,1995,1,NA,11.2,18.3,3.8,689,26.6,1.07,24.85981308411215,Quercus petraea,broadleaves,1_13_31
5.927272727272726,5.836363636363636,1.0727272727272728,2.218181818181818,2.0363636363636366,France,1995_1_13_32,1995_1_13,32,1.5871702408329142,9,4.625,5.5,3,3.3125,3.375,1.506759834258489,5,NA,NA,1_13,47.1517,2.0729,1995,1,NA,11.2,18.3,3.8,689,26.6,1.07,24.85981308411215,Quercus petraea,broadleaves,1_13_32
5.379310344827587,2.03448275862069,2.724137931034483,2.8793103448275863,4.413793103448276,France,1995_1_13_33,1995_1_13,33,1.8085990480587524,12,4.461538461538462,5.692307692307693,3.076923076923077,3.153846153846154,2.769230769230769,1.519382664642301,5,NA,NA,1_13,47.1517,2.0729,1995,1,NA,11.2,18.3,3.8,689,26.6,1.07,24.85981308411215,Quercus petraea,broadleaves,1_13_33
4.653846153846154,3.615384615384616,1.6153846153846154,1.9615384615384617,4.307692307692308,France,1995_1_13_34,1995_1_13,34,2.2125298452022464,10,3,3.75,2.375,3.5625,1.875,1.506759834258489,5,NA,NA,1_13,47.1517,2.0729,1995,1,NA,11.2,18.3,3.8,689,26.6,1.07,24.85981308411215,Quercus petraea,broadleaves,1_13_34
4.892857142857142,3.1785714285714284,2.607142857142857,2.4999999999999996,4.4642857142857135,France,1995_1_13_35,1995_1_13,35,2.3118106396602034,11,2.7142857142857144,3.5714285714285716,1.5714285714285714,3.5,1.857142857142857,1.2914167691452025,4,NA,NA,1_13,47.1517,2.0729,1995,1,NA,11.2,18.3,3.8,689,26.6,1.07,24.85981308411215,Quercus petraea,broadleaves,1_13_35
5.618181818181817,5,1.2363636363636363,2.290909090909091,1.8,France,1995_1_13_36,1995_1_13,36,1.5871702408329142,9,3.9444444444444446,2.7777777777777777,1.888888888888889,3,1.9444444444444444,1.6881741707394666,6,NA,NA,1_13,47.1517,2.0729,1995,1,NA,11.2,18.3,3.8,689,26.6,1.07,24.85981308411215,Quercus petraea,broadleaves,1_13_36
